date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:53	231683/231683	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:1fd77d49862a38134b7821af411dbc1f%22	https://drinkwildwonder.com/blogs/mixology	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/mixology.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:13:54	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:43:53%20GMT	http://drinkwildwonder.com/cdn/shop/articles/Scale_Final_400x.jpg?v=1731528034	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Scale_Final_400x72fe.jpg	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:13:55	262982/262982	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a9dc2486d00717e435fec462dd954cc9%22	https://drinkwildwonder.com/blogs/gut-wellness/monk-fruit-vs-stevia-which-is-better	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/monk-fruit-vs-stevia-which-is-better.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:13:55	27047/27047	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jan%202025%2001:50:22%20GMT	https://drinkwildwonder.com/cdn/shop/articles/Scale_Final_400x.jpg?v=1731528034	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Scale_Final_400x72fe.jpg	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:13:57	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:43:56%20GMT	http://drinkwildwonder.com/cdn/shop/articles/SodaBeer_Final_400x.jpg?v=1731527160	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/SodaBeer_Final_400xa9e1.jpg	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:13:58	287506/287506	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d4768c4232279416f83e482bd6e29bdf%22	https://drinkwildwonder.com/blogs/gut-wellness/soda-vs-beer	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/soda-vs-beer.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:13:58	41366/41366	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jan%202025%2014:57:48%20GMT	https://drinkwildwonder.com/cdn/shop/articles/SodaBeer_Final_400x.jpg?v=1731527160	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/SodaBeer_Final_400xa9e1.jpg	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:00	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:43:59%20GMT	http://drinkwildwonder.com/cdn/shop/articles/WhatisPrebioticFiber_400x.png?v=1729619509	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/WhatisPrebioticFiber_400x2351.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:01	243055/243055	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:1856af356c1169537e7b0a4cdcb2ce2d%22	https://drinkwildwonder.com/blogs/gut-wellness/unveiling-the-synergy-of-chicory-root-and-jerusalem-artichoke-in-wildwonder	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/unveiling-the-synergy-of-chicory-root-and-jerusalem-artichoke-in-wildwonder.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:01	225978/225978	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202025%2001:50:21%20GMT	https://drinkwildwonder.com/cdn/shop/articles/WhatisPrebioticFiber_400x.png?v=1729619509	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/WhatisPrebioticFiber_400x2351.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:04	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:02%20GMT	http://drinkwildwonder.com/cdn/shop/articles/Can_probiotics_help_with_IBS_400x.png?v=1729619544	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Can_probiotics_help_with_IBS_400x8ad2.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:05	282826/282826	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:8ca3656e4cb718f5e178f8d24591342c%22	https://drinkwildwonder.com/blogs/gut-wellness/can-probiotics-help-with-ibs	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/can-probiotics-help-with-ibs.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:05	180011/180011	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jan%202025%2001:50:23%20GMT	https://drinkwildwonder.com/cdn/shop/articles/Can_probiotics_help_with_IBS_400x.png?v=1729619544	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Can_probiotics_help_with_IBS_400x8ad2.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:06%20GMT	http://drinkwildwonder.com/cdn/shop/articles/gutboosting_benefits_of_chicory_root_400x.png?v=1729619573	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/gutboosting_benefits_of_chicory_root_400xf13f.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:08	289478/289478	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:f7010f1752cc9fd5c72a8b888ae7ca76%22	https://drinkwildwonder.com/blogs/gut-wellness/the-gut-boosting-health-benefits-of-chicory-root-fiber	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/the-gut-boosting-health-benefits-of-chicory-root-fiber.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:08	157305/157305	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Dec%202024%2015:59:11%20GMT	https://drinkwildwonder.com/cdn/shop/articles/gutboosting_benefits_of_chicory_root_400x.png?v=1729619573	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/gutboosting_benefits_of_chicory_root_400xf13f.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:10	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:08%20GMT	http://drinkwildwonder.com/cdn/shop/articles/12_of_the_best_probiotic_drinks_400x.png?v=1729619590	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/12_of_the_best_probiotic_drinks_400xeda1.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:11	298777/298777	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2207513433854ab47fa79c0a68fd199b%22	https://drinkwildwonder.com/blogs/gut-wellness/12-of-the-best-probiotic-drinks-for-gut-health	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/12-of-the-best-probiotic-drinks-for-gut-health.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:11	186903/186903	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2014:58:10%20GMT	https://drinkwildwonder.com/cdn/shop/articles/12_of_the_best_probiotic_drinks_400x.png?v=1729619590	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/12_of_the_best_probiotic_drinks_400xeda1.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:14	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:12%20GMT	http://drinkwildwonder.com/cdn/shop/articles/prebiotic_soda_-_what_is_it_400x.png?v=1729619609	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/prebiotic_soda_-_what_is_it_400xef83.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:14	287906/287906	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:b137ad5fc287d74858e1dbc4ab0987da%22	https://drinkwildwonder.com/blogs/gut-wellness/prebiotic-soda-what-is-it-and-is-it-actually-good-for-you	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/prebiotic-soda-what-is-it-and-is-it-actually-good-for-you.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:14	189845/189845	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Dec%202024%2001:18:05%20GMT	https://drinkwildwonder.com/cdn/shop/articles/prebiotic_soda_-_what_is_it_400x.png?v=1729619609	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/prebiotic_soda_-_what_is_it_400xef83.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:17	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:15%20GMT	http://drinkwildwonder.com/cdn/shop/articles/probiotic_strains_400x.png?v=1729619719	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/probiotic_strains_400x8194.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:18	248783/248783	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:2b04e50f3ff84376530b1d6344113136%22	https://drinkwildwonder.com/blogs/gut-wellness/probiotic-strains-what-works-best-for-gut-health	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/probiotic-strains-what-works-best-for-gut-health.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:18	231788/231788	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Dec%202024%2001:17:53%20GMT	https://drinkwildwonder.com/cdn/shop/articles/probiotic_strains_400x.png?v=1729619719	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/probiotic_strains_400x8194.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:20	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:18%20GMT	http://drinkwildwonder.com/cdn/shop/articles/Top_immune_boosting_foods_400x.png?v=1729619669	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Top_immune_boosting_foods_400x627c.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:21	246550/246550	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:d7282adf504fa886c34c9430a2ee4354%22	https://drinkwildwonder.com/blogs/gut-wellness/top-immune-boosting-foods-to-shield-your-health	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/top-immune-boosting-foods-to-shield-your-health.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:21	139176/139176	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2014:58:26%20GMT	https://drinkwildwonder.com/cdn/shop/articles/Top_immune_boosting_foods_400x.png?v=1729619669	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Top_immune_boosting_foods_400x627c.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:22%20GMT	http://drinkwildwonder.com/cdn/shop/articles/raspberry_lychee_400x.png?v=1729619526	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/raspberry_lychee_400xe2cf.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:24	237796/237796	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:6eccefb0d145f6df490d5f4fa5bf6e00%22	https://drinkwildwonder.com/blogs/gut-wellness/big-flavor-bigger-benefits	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/big-flavor-bigger-benefits.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:24	176286/176286	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2014:58:32%20GMT	https://drinkwildwonder.com/cdn/shop/articles/raspberry_lychee_400x.png?v=1729619526	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/raspberry_lychee_400xe2cf.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:27	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:25%20GMT	http://drinkwildwonder.com/cdn/shop/articles/importance_of_QI_400x.png?v=1729619683	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/importance_of_QI_400x76af.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:27	240772/240772	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:0a460fe95cd6e658fbbdc7e7126d5f1f%22	https://drinkwildwonder.com/blogs/gut-wellness/the-importance-of-qi	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/the-importance-of-qi.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:27	146116/146116	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2014:58:38%20GMT	https://drinkwildwonder.com/cdn/shop/articles/importance_of_QI_400x.png?v=1729619683	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/importance_of_QI_400x76af.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:29	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:28%20GMT	http://drinkwildwonder.com/cdn/shop/articles/wildwonder_vs_diet_soda_400x.png?v=1729619474	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/wildwonder_vs_diet_soda_400x0532.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:30	238663/238663	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:048e9d8fad3e27e03f2e0d25c690f71c%22	https://drinkwildwonder.com/blogs/gut-wellness/wildwonder-vs-diet-soda	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/wildwonder-vs-diet-soda.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:30	198657/198657	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Jan%202025%2007:49:06%20GMT	https://drinkwildwonder.com/cdn/shop/articles/wildwonder_vs_diet_soda_400x.png?v=1729619474	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/wildwonder_vs_diet_soda_400x0532.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:31%20GMT	http://drinkwildwonder.com/cdn/shop/articles/mental_health_and_gut_health_link_400x.png?v=1729619700	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/mental_health_and_gut_health_link_400xfc94.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:32	243618/243618	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:3ca6019df5a4514f3feb986637c50f50%22	https://drinkwildwonder.com/blogs/gut-wellness/happy-gut-happy-mind-exploring-the-surprising-link-between-digestive-health-and-mental-well-being	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/happy-gut-happy-mind-exploring-the-surprising-link-between-digestive-health-and-mental-well-being.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:32	245011/245011	---M--	200	added ('OK')	image/png	date:Mon,%2013%20Jan%202025%2018:52:55%20GMT	https://drinkwildwonder.com/cdn/shop/articles/mental_health_and_gut_health_link_400x.png?v=1729619700	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/mental_health_and_gut_health_link_400xfc94.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:33%20GMT	http://drinkwildwonder.com/cdn/shop/articles/Holistic_gut_health_400x.png?v=1729619650	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Holistic_gut_health_400x4c2e.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:34	244098/244098	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:a940f4f52b939a72aff518d6bdd3fbe3%22	https://drinkwildwonder.com/blogs/gut-wellness/holistic-gut-health	C:/My%20Web%20Sites/Project/drinkwildwonder.com/blogs/gut-wellness/holistic-gut-health.html	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:36	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:36%20GMT	http://drinkwildwonder.com/cdn/shop/t/58/assets/our-story-main-banner.css?v=113398350318359883831737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/our-story-main-banner2373.css	(from https://drinkwildwonder.com/pages/about)
09:14:36	203567/203567	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2015:02:12%20GMT	https://drinkwildwonder.com/cdn/shop/articles/Holistic_gut_health_400x.png?v=1729619650	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/articles/Holistic_gut_health_400x4c2e.png	(from https://drinkwildwonder.com/blogs/gut-wellness)
09:14:38	894/894	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jan%202025%2020:37:37%20GMT	https://drinkwildwonder.com/cdn/shop/t/58/assets/our-story-main-banner.css?v=113398350318359883831737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/our-story-main-banner2373.css	(from https://drinkwildwonder.com/pages/about)
09:14:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:37%20GMT	http://drinkwildwonder.com/cdn/shop/files/3_Guava_1x1-_1_-2_1920x.png?v=1704360141	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/3_Guava_1x1-_1_-2_1920x050c.png	(from https://drinkwildwonder.com/pages/about)
09:14:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:39%20GMT	http://drinkwildwonder.com/cdn/shop/files/3_Guava_1x1_1_3_1024x.png?v=1704366714	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/3_Guava_1x1_1_3_1024x4e83.png	(from https://drinkwildwonder.com/pages/about)
09:14:40	1991583/1991583	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2015:02:20%20GMT	https://drinkwildwonder.com/cdn/shop/files/3_Guava_1x1-_1_-2_1920x.png?v=1704360141	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/3_Guava_1x1-_1_-2_1920x050c.png	(from https://drinkwildwonder.com/pages/about)
09:14:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:41%20GMT	http://drinkwildwonder.com/cdn/shop/files/WhereWorldsCollide_2_1024x.png?v=1704360103	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/WhereWorldsCollide_2_1024xcbda.png	(from https://drinkwildwonder.com/pages/about)
09:14:42	932013/932013	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Dec%202024%2001:15:51%20GMT	https://drinkwildwonder.com/cdn/shop/files/3_Guava_1x1_1_3_1024x.png?v=1704366714	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/3_Guava_1x1_1_3_1024x4e83.png	(from https://drinkwildwonder.com/pages/about)
09:14:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:43%20GMT	http://drinkwildwonder.com/cdn/shop/t/58/assets/story-our-founder.css?v=73807500529075505321737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/story-our-founder7119.css	(from https://drinkwildwonder.com/pages/about)
09:14:44	48837/48837	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Jan%202025%2018:07:11%20GMT	https://drinkwildwonder.com/cdn/shop/files/WhereWorldsCollide_2_1024x.png?v=1704360103	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/WhereWorldsCollide_2_1024xcbda.png	(from https://drinkwildwonder.com/pages/about)
09:14:45	663/663	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jan%202025%2020:37:37%20GMT	https://drinkwildwonder.com/cdn/shop/t/58/assets/story-our-founder.css?v=73807500529075505321737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/story-our-founder7119.css	(from https://drinkwildwonder.com/pages/about)
09:14:45	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:45%20GMT	http://drinkwildwonder.com/cdn/shop/files/Rectangle-95_1920x.png?v=1704357903	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Rectangle-95_1920xef43.png	(from https://drinkwildwonder.com/pages/about)
09:14:45	37306/37306	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Jan%202025%2018:57:46%20GMT	https://drinkwildwonder.com/cdn/shop/files/Rectangle-95_1920x.png?v=1704357903	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Rectangle-95_1920xef43.png	(from https://drinkwildwonder.com/pages/about)
09:14:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:46%20GMT	http://drinkwildwonder.com/cdn/shop/files/Untitled-1_6_550x.png?v=1704347849	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Untitled-1_6_550x06aa.png	(from https://drinkwildwonder.com/pages/about)
09:14:47	15957/15957	---M--	200	added ('OK')	image/png	date:Tue,%2014%20Jan%202025%2015:07:53%20GMT	https://drinkwildwonder.com/cdn/shop/files/Untitled-1_6_550x.png?v=1704347849	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Untitled-1_6_550x06aa.png	(from https://drinkwildwonder.com/pages/about)
09:14:47	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:48%20GMT	http://drinkwildwonder.com/cdn/shop/files/Component_1_4_{width}x.png?v=1704346909	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Component_1_4_{width}xe371.png	(from https://drinkwildwonder.com/pages/about)
09:14:48	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202025%2003:44:48%20GMT	https://drinkwildwonder.com/cdn/shop/files/Component_1_4_%7Bwidth%7Dx.png?v=1704346909	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Component_1_4_{width}xe371.png	(from https://drinkwildwonder.com/pages/about)
09:14:48	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:48%20GMT	http://drinkwildwonder.com/cdn/shop/t/58/assets/story-image-with-text.css?v=10880255500385194211737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/story-image-with-textc0a8.css	(from https://drinkwildwonder.com/pages/about)
09:14:48	866/866	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jan%202025%2020:37:37%20GMT	https://drinkwildwonder.com/cdn/shop/t/58/assets/story-image-with-text.css?v=10880255500385194211737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/story-image-with-textc0a8.css	(from https://drinkwildwonder.com/pages/about)
09:14:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:49%20GMT	http://drinkwildwonder.com/cdn/shop/files/Rectangle-72_1920x.png?v=1704346273	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Rectangle-72_1920x058a.png	(from https://drinkwildwonder.com/pages/about)
09:14:49	32934/32934	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2015:02:59%20GMT	https://drinkwildwonder.com/cdn/shop/files/Rectangle-72_1920x.png?v=1704346273	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Rectangle-72_1920x058a.png	(from https://drinkwildwonder.com/pages/about)
09:14:49	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:49%20GMT	http://drinkwildwonder.com/cdn/shop/files/Component_1_3_7ca13fa3-4249-40c8-9c0e-98680acbe61b_{width}x.png?v=1704344049	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Component_1_3_7ca13fa3-4249-40c8-9c0e-98680acbe61b_{width}xd89a.png	(from https://drinkwildwonder.com/pages/about)
09:14:50	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2019%20Jan%202025%2003:44:50%20GMT	https://drinkwildwonder.com/cdn/shop/files/Component_1_3_7ca13fa3-4249-40c8-9c0e-98680acbe61b_%7Bwidth%7Dx.png?v=1704344049	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Component_1_3_7ca13fa3-4249-40c8-9c0e-98680acbe61b_{width}xd89a.png	(from https://drinkwildwonder.com/pages/about)
09:14:50	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:50%20GMT	http://drinkwildwonder.com/cdn/shop/t/58/assets/story-side-by-side-image-w-text.css?v=6039820110034164711737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/story-side-by-side-image-w-text6994.css	(from https://drinkwildwonder.com/pages/about)
09:14:50	883/883	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Jan%202025%2020:37:37%20GMT	https://drinkwildwonder.com/cdn/shop/t/58/assets/story-side-by-side-image-w-text.css?v=6039820110034164711737144660	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/t/58/assets/story-side-by-side-image-w-text6994.css	(from https://drinkwildwonder.com/pages/about)
09:14:51	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:51%20GMT	http://drinkwildwonder.com/cdn/shop/files/Copy-of-ASR08424-_1_-1_1920x.png?v=1704352214	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Copy-of-ASR08424-_1_-1_1920x5f8f.png	(from https://drinkwildwonder.com/pages/about)
09:14:53	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:51%20GMT	http://drinkwildwonder.com/cdn/shop/files/Copy-of-ASR08424-_1_-1_1024x.png?v=1704352214	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Copy-of-ASR08424-_1_-1_1024x5f8f.png	(from https://drinkwildwonder.com/pages/about)
09:14:53	2169570/2169570	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jan%202025%2015:03:05%20GMT	https://drinkwildwonder.com/cdn/shop/files/Copy-of-ASR08424-_1_-1_1920x.png?v=1704352214	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/Copy-of-ASR08424-_1_-1_1920x5f8f.png	(from https://drinkwildwonder.com/pages/about)
09:14:55	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2019%20Jan%202025%2003:44:54%20GMT	http://drinkwildwonder.com/cdn/shop/files/ASR08343_{width}x.png?v=1661585265	C:/My%20Web%20Sites/Project/drinkwildwonder.com/cdn/shop/files/ASR08343_{width}x170f.png	(from https://drinkwildwonder.com/pages/impact)
